"ID","Adoption","Died","Euthanasia","Return_to_owner","Transfer"
"9546",0.958,0,0,0.042,0
"9547",0.878,0,0,0.122,0
"9548",0.986,0,0,0.014,0
"9549",1,0,0,0,0
"9550",1,0,0,0,0
"9551",0.012,0,0,0,0.988
"9552",0.03,0,0.018,0.702,0.25
"9553",0.232,0,0,0.768,0
"9554",0.858,0,0,0.008,0.134
"9555",0,0,0,0,1
"9556",0.484,0,0,0.516,0
"9557",0.952,0,0,0.048,0
"9558",0,0,0,0,1
"9559",0.198,0,0,0.802,0
"9560",0.28,0,0,0.68,0.04
"9561",1,0,0,0,0
"9562",0.004,0,0.006,0,0.99
"9563",0.082,0,0,0,0.918
"9564",0,0,0,0,1
"9565",1,0,0,0,0
"9566",0,0,0,0,1
"9567",0.3,0,0,0.7,0
"9568",0.256,0,0,0.744,0
"9569",0.908,0,0,0.092,0
"9570",0.028,0,0.002,0,0.97
"9571",0.964,0,0,0,0.036
"9572",0.996,0,0,0,0.004
"9573",0.742,0,0,0.132,0.126
"9574",0.91,0,0,0.09,0
"9575",0.434,0,0,0.562,0.004
"9576",0,0,0,0,1
"9577",0.622,0,0,0.004,0.374
"9578",0.998,0,0,0,0.002
"9579",0.074,0,0.03,0.042,0.854
"9580",0.026,0.01,0.042,0,0.922
"9581",0.974,0,0,0.026,0
"9582",1,0,0,0,0
"9583",0.972,0,0,0,0.028
"9584",0,0,0,0,1
"9585",0.996,0,0,0,0.004
"9586",1,0,0,0,0
"9587",1,0,0,0,0
"9588",0.108,0,0.004,0,0.888
"9589",1,0,0,0,0
"9590",0.87,0,0,0.13,0
"9591",0,0,0,0,1
"9592",0.998,0,0,0,0.002
"9593",0.864,0,0,0.004,0.132
"9594",0.64,0,0,0.046,0.314
"9595",0,0,0.012,0,0.988
"9596",1,0,0,0,0
"9597",1,0,0,0,0
"9598",0.958,0,0,0,0.042
"9599",0.916,0,0,0,0.084
"9600",0.86,0,0,0.14,0
"9601",1,0,0,0,0
"9602",0.03,0,0,0,0.97
"9603",0.076,0,0,0,0.924
"9604",0.952,0,0,0.048,0
"9605",0.628,0,0,0.072,0.3
"9606",1,0,0,0,0
"9607",0.256,0,0,0.744,0
"9608",0,0,0,0,1
"9609",0.954,0,0,0,0.046
"9610",0.834,0,0,0.142,0.024
"9611",0.98,0,0,0.02,0
"9612",0.184,0.014,0.056,0.042,0.704
"9613",0.006,0,0,0,0.994
"9614",1,0,0,0,0
"9615",0.988,0,0,0.012,0
"9616",0.238,0,0.004,0.758,0
"9617",0.898,0,0.006,0.044,0.052
"9618",0.034,0.1,0,0,0.866
"9619",0.366,0,0,0.634,0
"9620",0.91,0,0,0.03,0.06
"9621",0.916,0,0,0.084,0
"9622",0.074,0,0,0.586,0.34
"9623",0.986,0,0,0.014,0
"9624",0.19,0,0,0.81,0
"9625",0.02,0,0.006,0.574,0.4
"9626",1,0,0,0,0
"9627",0.508,0,0,0.492,0
"9628",1,0,0,0,0
"9629",0.98,0,0,0.02,0
"9630",0.896,0,0,0.004,0.1
"9631",1,0,0,0,0
"9632",0.864,0,0,0.136,0
"9633",0.94,0,0,0.06,0
"9634",0.022,0,0,0,0.978
"9635",1,0,0,0,0
"9636",1,0,0,0,0
"9637",0.288,0,0,0.712,0
"9638",0.138,0,0,0.002,0.86
"9639",1,0,0,0,0
"9640",0.166,0,0,0.828,0.006
"9641",0.018,0,0.014,0.834,0.134
"9642",0.946,0,0,0.03,0.024
"9643",0.958,0,0,0,0.042
"9644",0.94,0,0,0.036,0.024
"9645",0.34,0,0,0.66,0
"9646",0.444,0,0,0.556,0
"9647",1,0,0,0,0
"9648",0.68,0,0,0.044,0.276
"9649",0.964,0,0,0,0.036
"9650",0.996,0,0,0.004,0
"9651",0.022,0,0.014,0.822,0.142
"9652",0.42,0,0,0.572,0.008
"9653",0.044,0,0.012,0.006,0.938
"9654",0.798,0,0,0,0.202
"9655",0.508,0,0,0.492,0
"9656",0.188,0,0,0.812,0
"9657",0.86,0,0,0.14,0
"9658",0.9,0,0,0,0.1
"9659",0.928,0,0,0.006,0.066
"9660",0.958,0,0,0.042,0
"9661",0.744,0,0.004,0.18,0.072
"9662",0.84,0,0,0.068,0.092
"9663",0.034,0,0.002,0,0.964
"9664",0.958,0,0,0,0.042
"9665",0.03,0,0.03,0,0.94
"9666",1,0,0,0,0
"9667",0,0,0,0,1
"9668",0.19,0,0.006,0.794,0.01
"9669",0,0,0,0,1
"9670",0.91,0,0,0.09,0
"9671",0.822,0,0.034,0.086,0.058
"9672",0.552,0,0,0.448,0
"9673",0.694,0,0.008,0.068,0.23
"9674",0.192,0,0,0.808,0
"9675",0.982,0,0,0.018,0
"9676",0.346,0,0,0.654,0
"9677",0.008,0,0.002,0,0.99
"9678",0.952,0,0,0.048,0
"9679",0.84,0,0,0,0.16
"9680",1,0,0,0,0
"9681",0.232,0,0,0.768,0
"9682",0.68,0,0,0.044,0.276
"9683",0.43,0,0,0.57,0
"9684",0.006,0,0.004,0,0.99
"9685",0.852,0,0.02,0.082,0.046
"9686",0.866,0,0,0.134,0
"9687",0.908,0,0,0.092,0
"9688",0.97,0,0,0.03,0
"9689",0,0,0,0,1
"9690",0.034,0,0,0,0.966
"9691",0.998,0,0,0,0.002
"9692",0.19,0,0,0.78,0.03
"9693",0.986,0,0,0.014,0
"9694",0,0,0,0,1
"9695",1,0,0,0,0
"9696",0.962,0,0,0.002,0.036
"9697",0.886,0,0.002,0.004,0.108
"9698",0.98,0,0,0.02,0
"9699",0.072,0,0,0.132,0.796
"9700",0.908,0,0,0.092,0
"9701",0.952,0,0,0.048,0
"9702",0.508,0,0,0.492,0
"9703",1,0,0,0,0
"9704",0.022,0,0.414,0.072,0.492
"9705",0.026,0,0.042,0,0.932
"9706",0.864,0,0,0.136,0
"9707",0.006,0,0,0,0.994
"9708",0.976,0,0,0,0.024
"9709",0.98,0,0,0.02,0
"9710",0.916,0,0,0.084,0
"9711",0.864,0,0.002,0.068,0.066
"9712",0.878,0,0,0.122,0
"9713",0.266,0,0,0.734,0
"9714",0.944,0,0,0.054,0.002
"9715",1,0,0,0,0
"9716",0.866,0,0,0.134,0
"9717",0.09,0,0.002,0,0.908
"9718",1,0,0,0,0
"9719",1,0,0,0,0
"9720",0.204,0,0,0.796,0
"9721",0.622,0,0,0.004,0.374
"9722",0.444,0,0,0.556,0
"9723",0.998,0,0,0,0.002
"9724",0.24,0,0,0.76,0
"9725",0,0,0,0,1
"9726",0,0.01,0,0,0.99
"9727",0.964,0,0,0,0.036
"9728",0,0,0,0,1
"9729",0.958,0,0,0.042,0
"9730",0.998,0,0,0,0.002
"9731",0.272,0,0,0.728,0
"9732",0.022,0,0,0.898,0.08
"9733",0.916,0,0,0,0.084
"9734",0.98,0,0,0.02,0
"9735",0,0,0,0,1
"9736",0.082,0,0,0,0.918
"9737",0.12,0,0,0.002,0.878
"9738",0,0,0,0,1
"9739",1,0,0,0,0
"9740",0,0,0,0,1
"9741",0.252,0,0,0.736,0.012
"9742",0.414,0,0,0.586,0
"9743",0.986,0,0,0.014,0
"9744",1,0,0,0,0
"9745",1,0,0,0,0
"9746",0.864,0,0,0.136,0
"9747",0.042,0,0.008,0,0.95
"9748",0.256,0,0,0.744,0
"9749",1,0,0,0,0
"9750",0.866,0,0,0.134,0
"9751",0.8,0,0,0.002,0.198
"9752",0.912,0,0,0,0.088
"9753",0,0,0,0,1
"9754",0.966,0,0,0.014,0.02
"9755",0.292,0,0,0.708,0
"9756",1,0,0,0,0
"9757",0.288,0,0,0.712,0
"9758",0.972,0,0,0,0.028
"9759",0.878,0,0,0,0.122
"9760",0.3,0,0,0.7,0
"9761",0.256,0,0,0.744,0
"9762",0,0,0,0,1
"9763",0.998,0,0,0,0.002
"9764",0.912,0,0,0.002,0.086
"9765",0.448,0,0,0.552,0
"9766",0.986,0,0,0.014,0
"9767",0.908,0,0,0.092,0
"9768",0.2,0,0,0.798,0.002
"9769",0.518,0,0,0.482,0
"9770",0.304,0,0,0.696,0
"9771",0.216,0,0,0,0.784
"9772",0.508,0,0,0.492,0
"9773",0.648,0,0,0.028,0.324
"9774",0.082,0,0,0,0.918
"9775",0.43,0,0,0.57,0
"9776",0.98,0,0,0.02,0
"9777",0.036,0,0.496,0.056,0.412
"9778",0.988,0,0,0.012,0
"9779",1,0,0,0,0
"9780",0.026,0,0.042,0,0.932
"9781",1,0,0,0,0
"9782",0,0,0,0,1
"9783",0.182,0,0,0.028,0.79
"9784",0.022,0,0.004,0.918,0.056
"9785",0.958,0,0,0,0.042
"9786",0.982,0,0,0.018,0
"9787",0,0,0,0,1
"9788",0.002,0,0.018,0,0.98
"9789",0,0,0,0,1
"9790",0.182,0,0.036,0.75,0.032
"9791",0.832,0,0.002,0,0.166
"9792",0.714,0,0.002,0.104,0.18
"9793",0.238,0,0.004,0.758,0
"9794",0.988,0,0,0.012,0
"9795",0.546,0,0.01,0.056,0.388
"9796",0.038,0,0.006,0.836,0.12
"9797",0.982,0,0,0.012,0.006
"9798",1,0,0,0,0
"9799",1,0,0,0,0
"9800",0.94,0,0,0.034,0.026
"9801",0.222,0,0,0.75,0.028
"9802",0.986,0,0,0.008,0.006
"9803",0,0,0,0,1
"9804",0.246,0,0,0.752,0.002
"9805",0.088,0.002,0.1,0,0.81
"9806",0.206,0,0,0.794,0
"9807",0,0,0,0,1
"9808",0.832,0,0.006,0.14,0.022
"9809",0.218,0,0,0.774,0.008
"9810",0,0,0,0.002,0.998
"9811",0.02,0,0.006,0.574,0.4
"9812",0.732,0,0,0,0.268
"9813",0.138,0,0.044,0,0.818
"9814",0.032,0,0,0,0.968
"9815",0.982,0,0,0.018,0
"9816",0.484,0,0,0.516,0
"9817",1,0,0,0,0
"9818",0.958,0,0,0,0.042
"9819",0.016,0,0.014,0.6,0.37
"9820",1,0,0,0,0
"9821",0.696,0,0.01,0.052,0.242
"9822",1,0,0,0,0
"9823",0.272,0,0,0.728,0
"9824",0.02,0,0,0.656,0.324
"9825",0.962,0,0,0.038,0
"9826",0.802,0,0,0.074,0.124
"9827",0.91,0,0,0,0.09
"9828",1,0,0,0,0
"9829",0.952,0,0,0.048,0
"9830",0.976,0,0,0.024,0
"9831",0.982,0,0,0.018,0
"9832",0.058,0,0,0,0.942
"9833",0.986,0,0,0.014,0
"9834",0.956,0,0,0,0.044
"9835",0.964,0,0,0,0.036
"9836",0.932,0,0,0,0.068
"9837",0.988,0,0,0.004,0.008
"9838",0.022,0,0.01,0.466,0.502
"9839",1,0,0,0,0
"9840",0.762,0,0.002,0.076,0.16
"9841",0.928,0,0,0,0.072
"9842",0.892,0,0,0,0.108
"9843",0.96,0,0,0,0.04
"9844",0.958,0,0,0.042,0
"9845",0.034,0.002,0,0,0.964
"9846",0,0,0,0,1
"9847",0.98,0,0,0.02,0
"9848",0.084,0,0.054,0.032,0.83
"9849",0.954,0,0,0.002,0.044
"9850",0.106,0,0.134,0,0.76
"9851",0.03,0,0,0,0.97
"9852",0.562,0,0,0.024,0.414
"9853",0.732,0,0,0,0.268
"9854",0.98,0,0,0.02,0
"9855",0.21,0,0,0.786,0.004
"9856",0.038,0,0,0.01,0.952
"9857",0.98,0,0,0.02,0
"9858",1,0,0,0,0
"9859",0.224,0,0,0.746,0.03
"9860",0.89,0,0,0.102,0.008
"9861",0.642,0,0,0,0.358
"9862",0,0,0,0,1
"9863",0.878,0,0,0.122,0
"9864",0.986,0,0,0.014,0
"9865",0,0,0,0,1
"9866",0.322,0,0,0.678,0
"9867",0.492,0,0,0,0.508
"9868",0.448,0,0,0.552,0
"9869",0.986,0,0,0,0.014
"9870",0.998,0,0,0,0.002
"9871",0,0,0.004,0,0.996
"9872",0.998,0,0,0,0.002
"9873",1,0,0,0,0
"9874",1,0,0,0,0
"9875",1,0,0,0,0
"9876",0,0,0,0,1
"9877",0.198,0,0,0.802,0
"9878",0.222,0,0.012,0.764,0.002
"9879",0.188,0,0,0.812,0
"9880",0.89,0.002,0.022,0.042,0.044
"9881",0.998,0,0,0,0.002
"9882",0.98,0,0,0.02,0
"9883",0,0,0,0,1
"9884",0.94,0,0,0,0.06
"9885",0.998,0,0,0,0.002
"9886",0.022,0,0,0,0.978
"9887",0.036,0,0.042,0.036,0.886
"9888",1,0,0,0,0
"9889",0,0,0,0,1
"9890",0.248,0,0,0.746,0.006
"9891",0.776,0,0.032,0.126,0.066
"9892",0.96,0,0,0.006,0.034
"9893",0.21,0,0,0.786,0.004
"9894",0,0,0,0,1
"9895",0,0,0,0,1
"9896",0.434,0,0,0.012,0.554
"9897",0.004,0,0.002,0,0.994
"9898",1,0,0,0,0
"9899",1,0,0,0,0
"9900",0.3,0,0,0.7,0
"9901",0.746,0,0,0.084,0.17
"9902",1,0,0,0,0
"9903",0.002,0,0.006,0,0.992
"9904",0.06,0,0.01,0.682,0.248
"9905",0.07,0,0,0.028,0.902
"9906",0.846,0,0,0.004,0.15
"9907",0,0.004,0,0,0.996
"9908",0.08,0,0,0,0.92
"9909",0.036,0.002,0.078,0.014,0.87
"9910",0.018,0,0.018,0.864,0.1
"9911",0.74,0,0,0.002,0.258
"9912",0.036,0,0.382,0.006,0.576
"9913",0.982,0,0,0.018,0
"9914",0.022,0,0,0.898,0.08
"9915",1,0,0,0,0
"9916",0.058,0,0.008,0.366,0.568
"9917",0.272,0,0,0,0.728
"9918",0.25,0,0,0.75,0
"9919",0.982,0,0,0.018,0
"9920",1,0,0,0,0
"9921",0.94,0,0,0.06,0
"9922",0,0,0,0,1
"9923",0.036,0,0,0.008,0.956
"9924",0.728,0,0,0.072,0.2
"9925",0.024,0,0.002,0.882,0.092
"9926",0.968,0,0,0,0.032
"9927",0.724,0,0,0,0.276
"9928",0.056,0,0,0,0.944
"9929",0.15,0.002,0.03,0.03,0.788
"9930",0.038,0,0,0.01,0.952
"9931",0.292,0,0,0.708,0
"9932",0.98,0,0,0.02,0
"9933",0.882,0,0,0.114,0.004
"9934",0.076,0.004,0.014,0.098,0.808
"9935",0.888,0,0,0,0.112
"9936",0.264,0,0,0.726,0.01
"9937",0.03,0,0.03,0,0.94
"9938",0.942,0,0,0,0.058
"9939",0.986,0,0,0,0.014
"9940",0.986,0,0,0.014,0
"9941",0.958,0,0,0.042,0
"9942",0,0,0.012,0,0.988
"9943",0.988,0,0,0.012,0
"9944",0.96,0,0,0,0.04
"9945",1,0,0,0,0
"9946",0.26,0,0.07,0.666,0.004
"9947",0.94,0,0,0,0.06
"9948",0.874,0,0,0,0.126
"9949",0.278,0,0,0.704,0.018
"9950",0.012,0,0.012,0,0.976
"9951",0.628,0,0,0.072,0.3
"9952",0.732,0,0,0,0.268
"9953",1,0,0,0,0
"9954",0.988,0,0,0.004,0.008
"9955",1,0,0,0,0
"9956",0.314,0,0,0.686,0
"9957",0.068,0,0,0,0.932
"9958",0.764,0,0,0.074,0.162
"9959",0.172,0,0.002,0.718,0.108
"9960",1,0,0,0,0
"9961",0.986,0,0,0,0.014
"9962",0.886,0,0,0.068,0.046
"9963",0.964,0,0,0,0.036
"9964",0.256,0.002,0,0.736,0.006
"9965",0.972,0,0,0,0.028
"9966",0.964,0,0,0,0.036
"9967",0.01,0,0,0,0.99
"9968",1,0,0,0,0
"9969",0.508,0,0,0.492,0
"9970",0,0.004,0,0,0.996
"9971",0.866,0,0,0.134,0
"9972",0.966,0,0,0,0.034
"9973",0.964,0,0,0,0.036
"9974",0.256,0,0,0.744,0
"9975",0,0,0,0,1
"9976",0.058,0,0,0,0.942
"9977",0,0,0,0,1
"9978",0.088,0,0.034,0,0.878
"9979",0.058,0,0,0,0.942
"9980",0.92,0,0,0,0.08
"9981",0.98,0,0,0.02,0
"9982",0.448,0,0,0.552,0
"9983",1,0,0,0,0
"9984",0.292,0,0,0.708,0
"9985",0.996,0,0,0,0.004
"9986",0.022,0,0.008,0.924,0.046
"9987",0.912,0,0,0.088,0
"9988",0.982,0,0,0.018,0
"9989",0.976,0,0,0.016,0.008
"9990",0.264,0,0,0.734,0.002
"9991",0.98,0,0,0.014,0.006
"9992",0,0.004,0.102,0,0.894
"9993",0.022,0,0,0.24,0.738
"9994",1,0,0,0,0
"9995",0.67,0,0,0.012,0.318
"9996",0.99,0,0,0.002,0.008
"9997",0.258,0,0,0.742,0
"9998",1,0,0,0,0
"9999",0.952,0,0,0.048,0
"10000",0.028,0,0,0,0.972
"10001",1,0,0,0,0
"10002",0.958,0,0,0.042,0
"10003",0,0.002,0,0,0.998
"10004",0.056,0,0.016,0,0.928
"10005",0.396,0,0.004,0.6,0
"10006",1,0,0,0,0
"10007",0.068,0,0,0.154,0.778
"10008",0.602,0,0,0.052,0.346
"10009",0.016,0,0.018,0.63,0.336
"10010",0,0.012,0,0,0.988
"10011",0.97,0,0,0.03,0
"10012",0.834,0,0,0.166,0
"10013",0.96,0,0,0,0.04
"10014",0.216,0,0,0,0.784
"10015",0.958,0,0,0,0.042
"10016",0.024,0,0.036,0,0.94
"10017",0.758,0,0,0.23,0.012
"10018",0.018,0,0.008,0.476,0.498
"10019",0.074,0,0.006,0.284,0.636
"10020",0.958,0,0,0.042,0
"10021",0.726,0,0.01,0.008,0.256
"10022",0.034,0.002,0,0,0.964
"10023",0.244,0,0,0.754,0.002
"10024",1,0,0,0,0
"10025",0.618,0,0,0.088,0.294
"10026",0.45,0,0,0.018,0.532
"10027",1,0,0,0,0
"10028",0.282,0,0,0.718,0
"10029",0.956,0,0,0.044,0
"10030",1,0,0,0,0
"10031",0.012,0,0,0,0.988
"10032",0.918,0,0,0.068,0.014
"10033",0.694,0,0,0.042,0.264
"10034",0.058,0,0,0,0.942
"10035",0.886,0,0,0.068,0.046
"10036",1,0,0,0,0
"10037",0.024,0,0.206,0.562,0.208
"10038",0.864,0,0,0.136,0
"10039",0,0,0,0,1
"10040",0.956,0,0,0.044,0
"10041",1,0,0,0,0
"10042",0.022,0,0.018,0,0.96
"10043",0.28,0,0,0.706,0.014
"10044",0.216,0,0,0,0.784
"10045",0,0,0,0,1
"10046",0.998,0,0,0,0.002
"10047",0.828,0,0,0.038,0.134
"10048",0.184,0,0,0.814,0.002
"10049",0.964,0,0,0.034,0.002
"10050",0.874,0,0,0.082,0.044
"10051",0.444,0,0,0.556,0
"10052",0,0,0.004,0,0.996
"10053",0,0,0.292,0.004,0.704
"10054",1,0,0,0,0
"10055",1,0,0,0,0
"10056",0.932,0,0,0.004,0.064
"10057",0.982,0,0,0.018,0
"10058",0.084,0,0.054,0.032,0.83
"10059",0.826,0,0,0.11,0.064
"10060",0,0,0,0,1
"10061",0.166,0,0,0.824,0.01
"10062",0.02,0,0.2,0.69,0.09
"10063",0.878,0,0,0.006,0.116
"10064",0.908,0,0,0.092,0
"10065",0.926,0,0,0,0.074
"10066",0.26,0,0,0.74,0
"10067",0,0.026,0,0,0.974
"10068",0.986,0,0,0.014,0
"10069",0.714,0,0.002,0.232,0.052
"10070",0,0,0,0,1
"10071",0.01,0,0,0,0.99
"10072",0.878,0,0,0.122,0
"10073",1,0,0,0,0
"10074",0.904,0,0,0,0.096
"10075",0.018,0,0.486,0.04,0.456
"10076",1,0,0,0,0
"10077",0.006,0,0.002,0,0.992
"10078",0.972,0,0,0,0.028
"10079",0.994,0,0,0.006,0
"10080",0,0,0.004,0,0.996
"10081",0.91,0,0,0.09,0
"10082",1,0,0,0,0
"10083",1,0,0,0,0
"10084",0,0,0,0,1
"10085",0.986,0,0,0.014,0
"10086",0.98,0,0,0.02,0
"10087",1,0,0,0,0
"10088",1,0,0,0,0
"10089",0.952,0,0,0.048,0
"10090",0.198,0,0.006,0.79,0.006
"10091",0.21,0,0,0.79,0
"10092",0.988,0,0,0.012,0
"10093",0.582,0,0,0.002,0.416
"10094",0.212,0,0,0.788,0
"10095",0.982,0,0,0.018,0
"10096",0.976,0,0,0.024,0
"10097",1,0,0,0,0
"10098",0,0,0,0,1
"10099",0.068,0,0,0.018,0.914
"10100",0.98,0,0,0.02,0
"10101",0.982,0,0,0.018,0
"10102",0,0,0,0,1
"10103",0.958,0,0,0,0.042
"10104",0.028,0,0.002,0,0.97
"10105",0.056,0,0,0,0.944
"10106",1,0,0,0,0
"10107",0.082,0,0.014,0.114,0.79
"10108",0.916,0,0,0,0.084
"10109",0.952,0,0,0.048,0
"10110",0.02,0,0.006,0.592,0.382
"10111",0.754,0,0.002,0.004,0.24
"10112",1,0,0,0,0
"10113",0.008,0.01,0.034,0.002,0.946
"10114",0.9,0,0,0,0.1
"10115",0.04,0.002,0.016,0.064,0.878
"10116",0.012,0,0.012,0.002,0.974
"10117",1,0,0,0,0
"10118",0.976,0,0,0.016,0.008
"10119",0.96,0,0,0,0.04
"10120",0.732,0,0,0,0.268
"10121",0.766,0,0,0.006,0.228
"10122",0.02,0,0.016,0.916,0.048
"10123",0.096,0.026,0.22,0.01,0.648
"10124",0.976,0,0,0.024,0
"10125",1,0,0,0,0
"10126",0.006,0.004,0,0,0.99
"10127",0.938,0,0,0,0.062
"10128",0.076,0,0,0.8,0.124
"10129",0,0,0,0,1
"10130",0.08,0,0,0.014,0.906
"10131",0.964,0,0,0,0.036
"10132",0.746,0,0,0.006,0.248
"10133",0.032,0,0.41,0.024,0.534
"10134",0.972,0,0,0,0.028
"10135",1,0,0,0,0
"10136",0.98,0,0,0.02,0
"10137",0.26,0,0,0.74,0
"10138",0.002,0,0.48,0.002,0.516
"10139",0.27,0,0,0.73,0
"10140",0.318,0,0,0.672,0.01
"10141",0.002,0,0.164,0.002,0.832
"10142",1,0,0,0,0
"10143",0.24,0.016,0.002,0,0.742
"10144",0.986,0,0,0.014,0
"10145",0.006,0,0.686,0.052,0.256
"10146",0.238,0,0.074,0.684,0.004
"10147",0.04,0,0.018,0.008,0.934
"10148",1,0,0,0,0
"10149",0.972,0,0,0,0.028
"10150",0.042,0,0.496,0.018,0.444
"10151",0,0,0,0,1
"10152",0.024,0,0,0,0.976
"10153",1,0,0,0,0
"10154",0.518,0,0,0.08,0.402
"10155",0.874,0,0,0.03,0.096
"10156",0.19,0,0,0.81,0
"10157",1,0,0,0,0
"10158",0.45,0,0,0.018,0.532
"10159",0.984,0,0,0,0.016
"10160",0.314,0,0,0.686,0
"10161",0,0.022,0.016,0,0.962
"10162",0.96,0,0,0,0.04
"10163",0.244,0,0,0.754,0.002
"10164",0.94,0,0,0.06,0
"10165",0.96,0,0,0,0.04
"10166",0.03,0,0.008,0,0.962
"10167",0.018,0,0.002,0.824,0.156
"10168",0,0,0,0,1
"10169",0.946,0,0,0,0.054
"10170",0.974,0,0,0,0.026
"10171",0,0,0,0,1
"10172",0.11,0,0.02,0,0.87
"10173",1,0,0,0,0
"10174",0.026,0,0,0,0.974
"10175",0.404,0.002,0,0,0.594
"10176",0,0,0,0,1
"10177",0.05,0,0.008,0,0.942
"10178",0.902,0,0,0.088,0.01
"10179",0,0,0.046,0,0.954
"10180",0,0,0.004,0,0.996
"10181",1,0,0,0,0
"10182",0.996,0,0,0,0.004
"10183",0.346,0,0,0.654,0
"10184",0.308,0,0,0.686,0.006
"10185",0.042,0,0,0,0.958
"10186",0.854,0,0.004,0.09,0.052
"10187",1,0,0,0,0
"10188",0.762,0,0.056,0.086,0.096
"10189",1,0,0,0,0
"10190",0.032,0.102,0.252,0,0.614
"10191",0.958,0,0,0,0.042
"10192",0,0.014,0,0.002,0.984
"10193",0.212,0,0,0.788,0
"10194",0.934,0,0,0,0.066
"10195",0.33,0,0.018,0.644,0.008
"10196",0.866,0,0,0.134,0
"10197",0,0,0,0,1
"10198",0.074,0,0,0.47,0.456
"10199",0.878,0,0,0,0.122
"10200",0.27,0,0,0.73,0
"10201",0.954,0,0,0,0.046
"10202",0.058,0,0,0,0.942
"10203",0.798,0,0,0.168,0.034
"10204",1,0,0,0,0
"10205",0.21,0,0,0.79,0
"10206",0.998,0,0,0,0.002
"10207",0.982,0,0,0.018,0
"10208",0,0,0,0,1
"10209",0.07,0,0,0.11,0.82
"10210",0,0,0,0,1
"10211",0.214,0,0,0.786,0
"10212",0.986,0,0,0.014,0
"10213",0.66,0.074,0.002,0.002,0.262
"10214",0.292,0,0,0.708,0
"10215",0.578,0,0.082,0.266,0.074
"10216",0.642,0,0.002,0.062,0.294
"10217",0.758,0,0,0.074,0.168
"10218",0,0,0,0,1
"10219",1,0,0,0,0
"10220",0.868,0,0,0.032,0.1
"10221",1,0,0,0,0
"10222",0,0,0,0,1
"10223",0.02,0,0.006,0.574,0.4
"10224",0.012,0,0,0,0.988
"10225",0.968,0,0,0,0.032
"10226",1,0,0,0,0
"10227",0.314,0,0,0.686,0
"10228",0.952,0,0,0.048,0
"10229",0,0,0,0,1
"10230",1,0,0,0,0
"10231",1,0,0,0,0
"10232",0.002,0,0.05,0.002,0.946
"10233",1,0,0,0,0
"10234",0.698,0,0,0.088,0.214
"10235",0.028,0,0,0,0.972
"10236",0.072,0,0,0.026,0.902
"10237",0.98,0,0,0.02,0
"10238",1,0,0,0,0
"10239",0.214,0,0,0.786,0
"10240",0.256,0,0,0.744,0
"10241",0.608,0,0.004,0.058,0.33
"10242",0.968,0,0,0,0.032
"10243",1,0,0,0,0
"10244",0.076,0,0.018,0.464,0.442
"10245",0.058,0,0,0,0.942
"10246",0.236,0,0,0.758,0.006
"10247",0.366,0,0,0.618,0.016
"10248",0.24,0,0,0.76,0
"10249",1,0,0,0,0
"10250",0.218,0,0,0.774,0.008
"10251",1,0,0,0,0
"10252",0.986,0,0,0.014,0
"10253",0.272,0,0,0.728,0
"10254",1,0,0,0,0
"10255",0,0,0,0,1
"10256",0.256,0,0,0.744,0
"10257",0,0,0,0,1
"10258",0.746,0,0,0.084,0.17
"10259",0.96,0,0,0,0.04
"10260",0,0,0.01,0,0.99
"10261",0.986,0,0,0.014,0
"10262",0.236,0,0.338,0.068,0.358
"10263",0.874,0,0,0,0.126
"10264",0.998,0,0,0,0.002
"10265",0.984,0,0,0.016,0
"10266",0.98,0,0,0.02,0
"10267",0.982,0,0,0.018,0
"10268",0.346,0,0,0.654,0
"10269",0,0,0,0,1
"10270",0.018,0,0.016,0.456,0.51
"10271",0.01,0,0.002,0,0.988
"10272",0,0,0,0,1
"10273",0.448,0,0,0.552,0
"10274",0.956,0,0,0.044,0
"10275",0.266,0,0.158,0.124,0.452
"10276",0.898,0,0.006,0.044,0.052
"10277",0.19,0.002,0,0.8,0.008
"10278",0,0,0,0,1
"10279",0.092,0.008,0.22,0.002,0.678
"10280",1,0,0,0,0
"10281",0.81,0,0,0.12,0.07
"10282",0.006,0,0,0,0.994
"10283",0.074,0,0,0.31,0.616
"10284",0.982,0,0,0.018,0
"10285",0.024,0,0.002,0,0.974
"10286",0.982,0,0,0.018,0
"10287",0.38,0,0,0,0.62
"10288",0.07,0.008,0,0,0.922
"10289",0.894,0,0,0.096,0.01
"10290",0.292,0,0,0.708,0
"10291",0.004,0,0.264,0.004,0.728
"10292",0.116,0,0,0.008,0.876
"10293",0.91,0,0,0.036,0.054
"10294",0.024,0,0.08,0,0.896
"10295",0.026,0,0,0,0.974
"10296",0,0,0.012,0,0.988
"10297",1,0,0,0,0
"10298",1,0,0,0,0
"10299",0.096,0.02,0,0,0.884
"10300",0.96,0,0,0,0.04
"10301",0.98,0,0,0.02,0
"10302",1,0,0,0,0
"10303",0.256,0,0,0.744,0
"10304",0.018,0,0.014,0.724,0.244
"10305",0.448,0,0,0.552,0
"10306",0,0,0,0,1
"10307",0.998,0,0,0,0.002
"10308",0.048,0,0.038,0.038,0.876
"10309",0.198,0,0,0.79,0.012
"10310",0.192,0,0,0.808,0
"10311",0.444,0,0,0.556,0
"10312",0.986,0,0,0.014,0
"10313",1,0,0,0,0
"10314",0.448,0,0,0.552,0
"10315",0.998,0,0,0,0.002
"10316",0.346,0,0,0.654,0
